설비ID,시간,센서값1,센서값2,상태코드,이상 여부,주기,작업ID,운영자
EQP002,2024-11-01 02:28:13,64.15735421831135,0.1718664344939247,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:28:14,96.68066154881642,0.03820079498917972,ALERT,1,1,JOB00005,operator_03
EQP005,2024-11-01 02:28:15,36.65109168359792,0.3737494417464359,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:28:16,24.498194409236895,0.9482194474950326,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:28:17,85.85767823619489,0.3766751474957343,ALERT,1,1,JOB00005,operator_03
EQP001,2024-11-01 02:28:18,50.45767049883801,0.66752796926315,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:19,80.56465542699485,0.7948520460835502,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:28:20,79.84820522535587,0.8399372805196774,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:28:21,66.59642659915154,0.7784787690598826,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:28:22,38.25229826072633,0.259372533524196,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:28:23,30.25796073917361,0.17176559011547887,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:28:24,23.973496472064745,0.836746331752459,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:25,90.9892412482374,0.12546538906806026,ALERT,1,1,JOB00005,operator_02
EQP001,2024-11-01 02:28:26,65.04038111845577,0.5024417925747218,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:28:27,65.96034620011181,0.28705660611915573,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:28,46.77947735658602,0.8265006669807281,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:28:29,33.33121502018591,0.8131102684707774,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:28:30,60.26064666322843,0.6079043165963325,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:28:31,93.26337252375895,0.18947962009551722,ALERT,1,1,JOB00005,operator_02
EQP004,2024-11-01 02:28:32,78.15730755688318,0.9232740863535495,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:28:33,96.14708375733281,0.09237083927589662,ALERT,1,1,JOB00005,operator_01
EQP001,2024-11-01 02:28:34,68.33535605949312,0.9661163224927548,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:28:35,92.40712884158803,0.5829802022965151,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:28:36,39.583432513261656,0.33785712913695,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:37,26.244316640432295,0.3446147927311356,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:28:38,73.67446343632872,0.06717283689500897,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:28:39,31.06103872446284,0.9085041797704697,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:28:40,62.27856007676376,0.8778191725700715,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:28:41,83.16743505117742,0.36466550572000933,ALERT,1,1,JOB00005,operator_03
EQP003,2024-11-01 02:28:42,55.48011060400333,0.29069981364692055,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:28:43,55.61597170165075,0.9105522508215965,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:28:44,82.53265755160496,0.28826134307358275,ALERT,1,1,JOB00005,operator_03
EQP003,2024-11-01 02:28:45,82.7568570558055,0.11618917391928085,ALERT,1,1,JOB00005,operator_01
EQP003,2024-11-01 02:28:46,83.64871398555786,0.5570768419744303,ALERT,1,1,JOB00005,operator_02
EQP002,2024-11-01 02:28:47,29.38741651229514,0.9525548867388236,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:28:48,68.4362212910334,0.5269193673044325,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:49,25.767925532014395,0.15610499763740027,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:28:50,32.089494071530424,0.9404848786991399,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:28:51,62.853208634672214,0.5959707593878597,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:28:52,87.68694894178935,0.06015088374037525,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:28:53,26.91273278081112,0.9388909994653072,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:28:54,87.30956281992522,0.19975139753295013,ALERT,1,1,JOB00005,operator_01
EQP002,2024-11-01 02:28:55,41.549182203883916,0.5623478889353201,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:28:56,51.089044871443264,0.9064463184738247,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:28:57,25.303918430815663,0.28565563438911457,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:28:58,88.25412866716823,0.8379874766075357,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:28:59,84.65346487300313,0.3689702095355373,ALERT,1,1,JOB00005,operator_03
EQP005,2024-11-01 02:29:00,45.60744784364446,0.02165128552553519,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:29:01,96.04718206019211,0.2192670403138518,ALERT,1,1,JOB00005,operator_02
EQP004,2024-11-01 02:29:02,80.36850925090829,0.5634021759730277,ALERT,1,1,JOB00005,operator_03
EQP002,2024-11-01 02:29:03,66.70898250328281,0.8707639611221499,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:04,69.58898102640825,0.5373166952330477,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:05,85.16681068542475,0.2744291227729382,ALERT,1,1,JOB00005,operator_03
EQP002,2024-11-01 02:29:06,36.65472204804993,0.45628011027362914,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:07,59.74741130971934,0.7665891118609018,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:08,44.8159711691337,0.026896388576857055,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:29:09,68.14297315256925,0.0317597887404798,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:10,78.56729921781834,0.8954557782349511,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:29:11,59.30380398957646,0.10978738970827429,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:29:12,70.47303411726585,0.47490229183096266,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:29:13,99.14276458474188,0.9175632152907706,ALERT,1,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:14,80.245043702992,0.004479476919707626,ALERT,1,1,JOB00005,operator_03
EQP003,2024-11-01 02:29:15,33.903969826673645,0.35601272714899657,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:29:16,55.03748049189754,0.5672773713978572,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:29:17,89.8970147924711,0.5224313130499997,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:29:18,81.87706108144614,0.0811907157990216,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:29:19,42.675668760435634,0.09826520581332032,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:29:20,31.71063241141851,0.6746443700858021,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:29:21,68.05157608561743,0.6459401707613442,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:22,57.1578609567738,0.9512647989837257,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:29:23,91.3367461427951,0.38189748764253095,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:29:24,72.12387418783484,0.1682462160279955,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:25,62.373878473002705,0.8465102703846068,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:29:26,95.997287047259,0.15369365626989495,ALERT,1,1,JOB00005,operator_03
EQP005,2024-11-01 02:29:27,73.45151396659702,0.5277294332426671,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:28,95.90877201422417,0.538545442140131,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:29:29,37.40669710943648,0.7258713861149484,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:29:30,94.2736568755141,0.6674431761818748,ALERT,1,1,JOB00005,operator_01
EQP001,2024-11-01 02:29:31,74.41936676135445,0.4013128277437509,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:32,93.10584230362102,0.9263699116117329,ALERT,1,1,JOB00005,operator_03
EQP003,2024-11-01 02:29:33,78.30449592155102,0.22911466775667655,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:29:34,22.020364935292474,0.33268529737564057,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:29:35,70.66099288947953,0.9276761591861373,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:29:36,30.37846021804384,0.1768644749350079,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:29:37,57.49444149702598,0.7237044259670307,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:29:38,35.30031291562747,0.7253651528437021,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:29:39,58.61219346503014,0.3864959908767227,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:29:40,97.51623909226342,0.34235150163532835,ALERT,1,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:41,48.53890151136863,0.5713202515560348,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:29:42,59.39613638896518,0.2699410261753804,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:29:43,43.122725137879776,0.9934340493695611,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:29:44,36.64867031976267,0.5447885229991892,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:29:45,59.57481190532655,0.4725779348875353,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:29:46,42.61063529217047,0.022516776070323763,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:47,20.88370880453187,0.4755595547831337,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:29:48,93.58219663791036,0.20064458726609924,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:29:49,50.46687041462472,0.007272981478591567,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:29:50,73.40592986800814,0.29490511601444347,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:29:51,80.46139207594338,0.3215497080127121,ALERT,1,1,JOB00005,operator_01
EQP002,2024-11-01 02:29:52,45.31424697977982,0.7518854286189642,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:29:53,79.37424171566241,0.2923418253208998,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:29:54,98.0387594680304,0.4776135697110965,ALERT,1,1,JOB00005,operator_01
EQP004,2024-11-01 02:29:55,81.45097036918969,0.49743286763307615,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:29:56,56.22622437611403,0.7719760792342106,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:29:57,95.49045253068678,0.5007446082025288,ALERT,1,1,JOB00005,operator_01
EQP002,2024-11-01 02:29:58,78.78841646467022,0.0393619417421287,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:29:59,82.41820512532598,0.6700011131764779,ALERT,1,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:00,52.8353512271293,0.09509379980272936,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:01,78.78454648063143,0.06400785252931152,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:02,26.893839971758517,0.3610370068090407,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:30:03,97.0113330357505,0.3236129677514562,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:30:04,69.87317219858197,0.16465192234480563,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:05,73.83218881323187,0.80267685463757,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:30:06,67.88047745924997,0.5276123313583823,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:07,32.535466708201156,0.35346719309706087,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:08,76.51885080057801,0.03317275703518896,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:30:09,35.152438384568406,0.6911667297807539,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:30:10,97.16732878140814,0.8360229167407768,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:30:11,48.799904755181835,0.6483363201525237,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:12,91.14663717952887,0.6406531658201124,ALERT,1,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:13,37.92453304367814,0.8522826992627464,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:30:14,72.94434805459336,0.9679533427341321,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:15,42.34229103187937,0.006000781673981992,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:30:16,76.00513379945605,0.770963024485377,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:17,36.51773596289337,0.2276683005494301,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:30:18,38.96503208781445,0.7792192833722992,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:30:19,51.53359604225785,0.9460898507940917,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:30:20,85.34416183916481,0.20908420294490082,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:30:21,73.14869533237155,0.5611123857080786,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:30:22,87.9501020310766,0.01954258397005837,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:30:23,79.31359126903999,0.15906384061818335,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:24,34.616309327258804,0.6243303899310662,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:30:25,77.94356057530632,0.8203933529989882,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:30:26,76.4661516225688,0.9198410239886763,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:30:27,79.26284503109588,0.7909100735704789,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:30:28,40.77882643733983,0.10351326901668256,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:30:29,25.576374616538764,0.22340462463622646,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:30:30,44.4295075380294,0.06464641962497297,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:31,23.778291173237402,0.08062095217578324,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:30:32,26.659582509488047,0.9441835361856814,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:30:33,62.99698962152014,0.6425731922627426,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:34,58.91230040776891,0.44632575244220163,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:30:35,95.3731249053204,0.4322658747979181,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:30:36,94.8117365000296,0.422259260987077,ALERT,1,1,JOB00005,operator_01
EQP003,2024-11-01 02:30:37,63.05511556869324,0.6068310427542453,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:30:38,43.1413658268826,0.677869534017454,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:30:39,47.53921109751607,0.6664786910930929,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:40,73.96541209015894,0.8278142443441252,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:30:41,34.030920326987626,0.6494384225785134,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:42,46.22407749136877,0.22056807363694264,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:30:43,73.31973927234412,0.38499194773585843,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:30:44,79.0818597257115,0.7349148821595668,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:30:45,83.80193191482422,0.8003122407550035,ALERT,1,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:46,88.43826721282508,0.579524433913911,ALERT,1,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:47,67.23930765238437,0.05566639280432828,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:30:48,51.184482455264614,0.9380167265892704,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:30:49,75.5435422514357,0.18605003280869947,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:30:50,51.24119782229104,0.8812171538462108,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:30:51,64.93383670711555,0.42089852247571935,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:30:52,48.48333685624196,0.56235132885898,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:53,88.27386156073143,0.19555701095578903,ALERT,1,1,JOB00005,operator_03
EQP002,2024-11-01 02:30:54,80.63959982205365,0.5844984796796623,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:30:55,65.78987978762379,0.9534644756724873,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:30:56,53.53597679119594,0.9512237456396052,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:30:57,83.83922249877975,0.6883077296970429,ALERT,1,1,JOB00005,operator_01
EQP001,2024-11-01 02:30:58,33.64663642390401,0.7727487884998386,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:30:59,48.735943651456644,0.21968288362527266,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:31:00,54.13639206441022,0.6537061048017107,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:31:01,31.095271953384376,0.3373405100200981,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:31:02,51.006080032057206,0.6031611601368768,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:31:03,79.8924955228124,0.24097153490511858,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:31:04,65.31613997608298,0.9019314590929315,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:05,95.53182403395836,0.8953916600801053,ALERT,1,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:06,23.194100088892043,0.05538853457805282,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:31:07,98.31883884716277,0.8578957572751581,ALERT,1,1,JOB00005,operator_02
EQP002,2024-11-01 02:31:08,22.10439948825993,0.590385373250624,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:31:09,80.54794124013175,0.27961289842543835,ALERT,1,1,JOB00005,operator_01
EQP003,2024-11-01 02:31:10,93.2682479953402,0.40604493248268825,ALERT,1,1,JOB00005,operator_02
EQP004,2024-11-01 02:31:11,67.93318986937332,0.47152548545207984,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:31:12,49.94513266269428,0.37092366015897615,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:31:13,38.6397590442362,0.8180615602722586,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:14,99.45409745003903,0.7564393706335736,ALERT,1,1,JOB00005,operator_03
EQP002,2024-11-01 02:31:15,52.42597661413099,0.5552030889142896,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:31:16,22.8386724116558,0.8360216584459729,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:17,77.04615163031583,0.9929645265724708,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:31:18,34.270000154887235,0.4218288025747938,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:31:19,80.79714066441989,0.8376609057760555,ALERT,1,1,JOB00005,operator_02
EQP002,2024-11-01 02:31:20,57.12592158494545,0.6427404266726113,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:21,44.831668822761486,0.6077619830184068,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:31:22,88.60469650901624,0.31851857658528415,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:23,44.507767441486415,0.8890247798660361,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:31:24,88.75946319111826,0.311156716730809,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:31:25,35.81934406409212,0.43988683886453983,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:31:26,45.482176359197936,0.11383065740746501,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:27,94.7793890381586,0.516444546591304,ALERT,1,1,JOB00005,operator_01
EQP004,2024-11-01 02:31:28,87.1573677267334,0.12335537144979558,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:29,56.18102100188867,0.12860035622519184,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:31:30,46.752634303805436,0.41856915558878016,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:31:31,29.794072894660744,0.5698620995550041,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:32,84.02723261390739,0.6697758460373637,ALERT,1,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:33,33.08285559464988,0.05962243647810295,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:31:34,33.14867530924409,0.7993957423348363,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:35,23.671509430003937,0.8108609695187914,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:31:36,76.15194750951788,0.2012013468444066,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:31:37,96.65205982079053,0.5896643063845693,ALERT,1,1,JOB00005,operator_02
EQP002,2024-11-01 02:31:38,84.11533557356051,0.5251589587779172,ALERT,1,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:39,21.647809980427777,0.04106074467223775,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:31:40,91.45214550820731,0.1217345689692505,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:41,51.66278255791149,0.7313756242831561,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:31:42,88.8932610164147,0.029059041905962424,ALERT,1,1,JOB00005,operator_01
EQP002,2024-11-01 02:31:43,71.24574165360487,0.3381997692364037,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:31:44,60.01798247484366,0.5194726168593257,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:31:45,49.12758868352136,0.26436428468582585,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:31:46,32.46711878432947,0.21061653849286177,NORMAL,0,1,JOB00005,operator_02
EQP001,2024-11-01 02:31:47,89.95109434107641,0.1429996621563664,ALERT,1,1,JOB00005,operator_03
EQP002,2024-11-01 02:31:48,64.22934556295026,0.2520569285440468,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:31:49,91.90073807839798,0.892666015822917,ALERT,1,1,JOB00005,operator_02
EQP001,2024-11-01 02:31:50,48.31058490110436,0.6472063470381876,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:31:51,45.91735462644321,0.7391045362087072,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:31:52,39.55631779434091,0.8127732878500883,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:31:53,45.486961596596515,0.31931685041673574,NORMAL,0,1,JOB00005,operator_03
EQP001,2024-11-01 02:31:54,71.37313332818962,0.5063847777826904,NORMAL,0,1,JOB00005,operator_01
EQP004,2024-11-01 02:31:55,97.81535423010635,0.6416974563422011,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:31:56,36.84671152661156,0.32550216532688936,NORMAL,0,1,JOB00005,operator_03
EQP002,2024-11-01 02:31:57,98.84434358182801,0.8143333872069695,ALERT,1,1,JOB00005,operator_01
EQP005,2024-11-01 02:31:58,68.2105920283762,0.9981301159238253,NORMAL,0,1,JOB00005,operator_02
EQP004,2024-11-01 02:31:59,98.37520827128303,0.30942558585715474,ALERT,1,1,JOB00005,operator_03
EQP004,2024-11-01 02:32:00,73.59312150371488,0.6431576030590171,NORMAL,0,1,JOB00005,operator_01
EQP005,2024-11-01 02:32:01,21.398662992683413,0.38376409050408344,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:32:02,27.26238082837486,0.4073833258044338,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:32:03,77.19385011368996,0.05274252990653738,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:32:04,90.67885938684184,0.44944179824132835,ALERT,1,1,JOB00005,operator_02
EQP005,2024-11-01 02:32:05,72.29152457692523,0.05282144288445667,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:32:06,29.436760907804313,0.949720990710571,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:32:07,40.81465368656276,0.7271801479459791,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:32:08,93.64021009068946,0.584937498678237,ALERT,1,1,JOB00005,operator_03
EQP001,2024-11-01 02:32:09,26.880311818778317,0.9764762390986759,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:32:10,44.818074235012745,0.47848239575287144,NORMAL,0,1,JOB00005,operator_02
EQP005,2024-11-01 02:32:11,43.791821852617886,0.47388287334423795,NORMAL,0,1,JOB00005,operator_03
EQP003,2024-11-01 02:32:12,42.33569867985003,0.7583603222909326,NORMAL,0,1,JOB00005,operator_01
EQP002,2024-11-01 02:32:13,78.47720252687449,0.8337489309206831,NORMAL,0,1,JOB00005,operator_02
EQP002,2024-11-01 02:32:14,27.832978054731477,0.4788225545308036,NORMAL,0,1,JOB00005,operator_03
EQP005,2024-11-01 02:32:15,35.4359193950085,0.1465620028143647,NORMAL,0,1,JOB00005,operator_01
EQP001,2024-11-01 02:32:16,83.22561963838038,0.7040830359006297,ALERT,1,1,JOB00005,operator_02
EQP003,2024-11-01 02:32:17,27.761570519392045,0.5843264344633864,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:32:18,95.75099858198824,0.5027121080613277,ALERT,1,1,JOB00005,operator_01
EQP003,2024-11-01 02:32:19,44.73676258546854,0.33878650538354793,NORMAL,0,1,JOB00005,operator_02
EQP003,2024-11-01 02:32:20,31.226909343400475,0.0847636602245635,NORMAL,0,1,JOB00005,operator_03
EQP004,2024-11-01 02:32:21,55.35139935733204,0.6420532476558896,NORMAL,0,1,JOB00005,operator_01
EQP003,2024-11-01 02:32:22,73.78805810402865,0.025786943285584063,NORMAL,0,1,JOB00005,operator_02
